plot_id,lat,long,surv_date,cover_type,height_cls
7607906801,47.55093,-71.949788,2003-08-14,Mixed,12-17 m
7607906802,47.54968,-71.944287,2003-08-14,Mixed,12-17 m
7607906901,47.566983,-72.316383,2007-08-09,Deciduous,2-4 m
7607906902,47.563916,-72.319974,2007-08-09,Mixed,17-22 m
7607907001,47.579268,-74.350067,2010-06-19,Mixed,17-22 m
7607907002,47.583042,-74.350553,2010-06-19,Coniferous,12-17 m
7607907201,47.61689,-72.499898,2007-08-08,Mixed,12-17 m
7607907202,47.618151,-72.505222,2007-08-08,Deciduous,17-22 m
7607907301,47.633595,-74.20021,2010-06-15,Coniferous,12-17 m
7607907302,47.636841,-74.203381,2010-06-15,Mixed,12-17 m
7607907401,47.649913,-74.283588,2010-06-17,Mixed,12-17 m
7607907501,47.683908,-72.282503,2007-07-26,Coniferous,4-7 m
7607907502,47.680022,-72.282487,2007-07-26,Mixed,7-12 m
7607907602,47.680243,-72.335827,2007-07-25,Mixed,4-7 m
7607907701,47.700764,-72.04889,2003-08-13,Coniferous,12-17 m
7607907702,47.699713,-72.054452,2003-08-13,Mixed,7-12 m
7607907801,47.716894,-74.216987,2010-07-26,Mixed,12-17 m
7607907802,47.717864,-74.211416,2010-07-26,Mixed,4-7 m
7607907901,47.73356,-74.083978,2010-07-25,Deciduous,17-22 m
7607907902,47.730361,-74.086902,2010-07-25,Mixed,7-12 m
7607908001,47.783409,-74.116699,2010-06-15,Mixed,12-17 m
7607908002,47.784212,-74.111277,2010-06-15,Coniferous,12-17 m
7607908101,47.783411,-74.315367,2010-07-20,Mixed,17-22 m
7607908102,47.780419,-74.318737,2010-07-20,Coniferous,12-17 m
7607908201,47.800869,-74.116505,2010-06-15,Mixed,12-17 m
7607908202,47.800029,-74.121887,2014-08-01,Coniferous,12-17 m
7607908301,47.850471,-73.85058,2010-07-05,Mixed,4-7 m
7607908302,47.847406,-73.847138,2010-07-05,Mixed,7-12 m
7607908401,47.866589,-73.917912,2010-06-16,Mixed,7-12 m
7607908402,47.867922,-73.912509,2010-06-14,Coniferous,2-4 m
7607908501,47.883064,-73.833831,2010-08-17,Coniferous,7-12 m
7607908502,47.886861,-73.833401,2010-08-17,Deciduous,4-7 m
7607908601,47.883783,-74.000085,2010-06-16,Mixed,4-7 m
7607908602,47.882051,-74.00523,2010-06-16,Coniferous,12-17 m
7607908701,47.932934,-73.951278,2010-07-25,Mixed,4-7 m
7607908702,47.936773,-73.951726,2010-07-25,Mixed,4-7 m
7608000101,48.667396,-70.416144,2007-09-02,Coniferous,2-4 m
7608000201,48.716934,-70.232739,2014-09-20,Coniferous,12-17 m
7608000202,48.720284,-70.229192,2014-09-20,Mixed,2-4 m
7608100101,48.449768,-69.417591,2014-08-20,Mixed,12-17 m
7608100102,48.453585,-69.417189,2014-08-20,Mixed,7-12 m
7608100202,48.497124,-69.447156,2014-09-22,Coniferous,12-17 m
7608100301,48.582953,-69.947741,2014-08-08,Deciduous,7-12 m
7608100302,48.586073,-69.951991,2014-08-08,Coniferous,7-12 m
7608100401,48.650044,-69.166899,2003-08-03,Mixed,7-12 m
7608100501,48.716827,-69.849429,2014-09-05,Coniferous,7-12 m
7608100502,48.717864,-69.854998,2014-09-05,Mixed,7-12 m
7608100601,48.734038,-69.681909,2014-08-12,Coniferous,12-17 m
7608100602,48.730239,-69.682217,2014-08-12,Coniferous,12-17 m
7608100701,48.733133,-70.067582,2014-08-12,Coniferous,12-17 m
7608100702,48.736066,-70.063906,2014-08-12,Coniferous,12-17 m
7608100801,48.75054,-69.366753,2014-08-18,Mixed,4-7 m
7608100802,48.747207,-69.36391,2014-08-18,Mixed,12-17 m
7608100901,48.75027,-69.383638,2014-08-18,Coniferous,7-12 m
7608100902,48.746959,-69.380757,2014-08-18,Coniferous,4-7 m
7608101001,48.750777,-69.450133,2014-08-11,Coniferous,4-7 m
7608101002,48.753733,-69.446585,2014-08-11,Coniferous,4-7 m
7608101101,48.749828,-70.016752,2014-09-06,Mixed,7-12 m
7608101102,48.746333,-70.016931,2014-09-06,Coniferous,7-12 m
7608101201,48.76717,-69.516558,2014-08-11,Coniferous,12-17 m
7608101202,48.765718,-69.511272,2014-08-11,Mixed,7-12 m
7608101301,48.766977,-69.816193,2014-09-07,Deciduous,4-7 m
7608101302,48.770511,-69.812861,2014-09-07,Coniferous,4-7 m
7608101401,48.866289,-70.199264,2014-09-19,Coniferous,4-7 m
7608101402,48.867007,-70.193465,2014-09-19,Coniferous,4-7 m
7608101501,48.883722,-70.198686,2014-09-18,Coniferous,4-7 m
7608101502,48.882545,-70.193125,2014-09-18,Mixed,>22 m
7608101601,49.016289,-69.950302,2014-09-20,Coniferous,4-7 m
7608101602,49.019493,-69.953172,2014-09-20,Coniferous,4-7 m
7608200101,48.799578,-69.382603,2014-08-15,Deciduous,7-12 m
7608200102,48.802318,-69.379477,2014-08-15,Deciduous,7-12 m
7608200201,48.833982,-69.567985,2014-08-18,Coniferous,4-7 m
7608200202,48.835232,-69.562176,2014-08-18,Coniferous,4-7 m
7608200301,48.866659,-68.998579,2014-08-13,Mixed,12-17 m
7608200302,48.865483,-69.003997,2014-08-13,Coniferous,12-17 m
7608200401,48.966732,-69.649663,2014-08-19,Coniferous,12-17 m
7608200402,48.962926,-69.649579,2014-08-19,Coniferous,7-12 m
7608200501,49.084163,-69.582782,2014-08-16,Coniferous,7-12 m
7608200502,49.080215,-69.583255,2014-08-16,Mixed,12-17 m
7608200601,49.083678,-70.416377,2007-08-29,Coniferous,2-4 m
7608200602,49.086684,-70.419959,2007-08-29,Coniferous,2-4 m
7608200701,49.117253,-70.599969,2007-08-29,Coniferous,2-4 m
7608200702,49.118192,-70.605451,2007-08-29,Coniferous,12-17 m
7608200801,49.14991,-70.666414,2012-06-28,Coniferous,2-4 m
7608200802,49.146956,-70.663004,2007-08-29,Coniferous,4-7 m
7608200902,49.21558,-69.43597,2014-08-13,Coniferous,12-17 m
7608201001,49.283527,-70.016409,2014-08-11,Coniferous,12-17 m
7608201002,49.280472,-70.013048,2014-08-11,Coniferous,12-17 m
7608201101,49.400004,-70.25,2014-08-11,Coniferous,12-17 m
7608201102,49.396798,-70.246727,2014-08-11,Coniferous,12-17 m
7608201301,49.500174,-69.548499,2014-08-13,Mixed,4-7 m
7608201302,49.496362,-69.548793,2014-08-13,Coniferous,12-17 m
7608201401,49.613738,-69.502064,2014-08-13,Coniferous,2-4 m
7608201501,49.633058,-69.798626,2014-09-19,Coniferous,17-22 m
7608201502,49.631732,-69.804335,2014-09-19,Coniferous,17-22 m
7608201601,49.749702,-69.566178,2014-08-07,Coniferous,12-17 m
7608201602,49.748777,-69.56043,2014-08-07,Coniferous,12-17 m
7608300101,48.8332,-70.749154,2007-08-31,Coniferous,12-17 m
7608300102,48.837103,-70.749555,2007-08-31,Coniferous,12-17 m
7608300202,48.900892,-71.14397,2007-08-30,Mixed,17-22 m
7608300301,49.016649,-70.867172,2007-08-31,Mixed,12-17 m
7608300302,49.012899,-70.867282,2007-08-31,Mixed,4-7 m
7608300401,49.166562,-70.883008,2007-08-30,Coniferous,12-17 m
7608300402,49.165509,-70.888568,2007-08-30,Coniferous,7-12 m
7608300501,49.199748,-70.73348,2007-08-29,Coniferous,2-4 m
7608300502,49.203597,-70.73347,2007-08-29,Coniferous,2-4 m
7608300601,49.250099,-71.04899,2007-08-30,Coniferous,17-22 m
7608300602,49.252646,-71.052398,2007-08-30,Coniferous,17-22 m
7608300701,49.333692,-70.816508,2007-08-30,Mixed,12-17 m
7608300802,49.714197,-70.695752,2014-09-23,Coniferous,7-12 m
7608300901,49.766666,-70.549801,2014-09-25,Coniferous,12-17 m
7608300902,49.763896,-70.546162,2014-09-25,Coniferous,4-7 m
7608301002,49.799231,-70.41063,2014-09-25,Mixed,12-17 m
7608301101,49.934117,-70.001793,2014-09-21,Coniferous,7-12 m
7608301201,50.150505,-70.116887,2014-09-28,Coniferous,12-17 m
7608301202,50.153577,-70.120371,2014-09-28,Coniferous,12-17 m
7608301301,50.234106,-70.216298,2014-09-28,Coniferous,7-12 m
7608301302,50.237793,-70.216513,2014-09-28,Coniferous,12-17 m
7608301401,50.433723,-70.016416,2015-09-17,Coniferous,12-17 m
7608301402,50.436804,-70.019993,2015-09-17,Coniferous,12-17 m
7608400101,46.770983,-73.382694,2010-11-02,Deciduous,>22 m
7608400102,46.767339,-73.382806,2010-11-08,Deciduous,7-12 m
7608400201,46.800168,-73.332887,2010-10-30,Mixed,17-22 m
7608400202,46.803213,-73.329405,2010-10-30,Mixed,12-17 m
7608500201,46.550232,-73.400279,2010-11-09,Coniferous,12-17 m
7608500202,46.551361,-73.405728,2010-11-09,Deciduous,12-17 m
7608500301,46.599237,-73.228161,2010-10-24,Deciduous,17-22 m
7608500302,46.602402,-73.231369,2010-11-02,Deciduous,17-22 m
7608500501,46.616877,-73.517143,2010-10-23,Mixed,12-17 m
7608500502,46.618055,-73.522392,2010-10-23,Coniferous,12-17 m
7608500601,46.633569,-73.115721,2010-10-30,Mixed,7-12 m
7608500602,46.629629,-73.115644,2010-10-30,Mixed,17-22 m
7608500701,46.650449,-73.466176,2010-10-24,Mixed,12-17 m
7608500702,46.651338,-73.460701,2010-10-24,Mixed,12-17 m
7608500801,46.666917,-73.282069,2010-10-27,Mixed,12-17 m
7608500802,46.669996,-73.278607,2010-10-27,Mixed,12-17 m
7608500901,46.667191,-73.533351,2010-10-20,Mixed,12-17 m
7608500902,46.663954,-73.529951,2010-10-21,Coniferous,12-17 m
7608501001,46.716886,-73.232489,2010-11-18,Deciduous,17-22 m
7608501002,46.72071,-73.232627,2010-11-18,Mixed,17-22 m
7608501101,46.716583,-73.41584,2010-10-29,Mixed,17-22 m
7608501102,46.712724,-73.415859,2010-10-29,Coniferous,17-22 m
7608501201,46.733283,-73.432889,2010-10-31,Mixed,12-17 m
7608501202,46.732144,-73.438242,2010-10-31,Deciduous,4-7 m
7608501301,46.733246,-73.582969,2010-10-27,Mixed,12-17 m
7608501302,46.736352,-73.579873,2010-10-27,Mixed,12-17 m
7608501401,46.783525,-73.532833,2010-10-26,Coniferous,7-12 m
7608501402,46.782282,-73.538137,2010-10-26,Deciduous,12-17 m
7608501501,46.800513,-73.449824,2010-11-15,Coniferous,4-7 m
7608501502,46.797462,-73.446591,2010-11-15,Coniferous,7-12 m
7608600101,46.250776,-74.298303,2011-06-19,Mixed,12-17 m
7608600102,46.247642,-74.294782,2011-06-19,Mixed,12-17 m
7608600201,46.299972,-74.049614,2011-08-04,Deciduous,7-12 m
7608600202,46.301114,-74.044173,2011-08-04,Mixed,17-22 m
7608600301,46.299808,-74.283114,2011-07-10,Mixed,7-12 m
7608600302,46.296556,-74.28639,2011-07-10,Mixed,12-17 m
7608600401,46.299497,-74.300751,2011-07-10,Deciduous,17-22 m
7608600402,46.303141,-74.303283,2011-07-10,Deciduous,17-22 m
7608600501,46.333408,-73.816201,2011-09-06,Deciduous,17-22 m
7608600502,46.334277,-73.810777,2011-09-06,Deciduous,17-22 m
7608600601,46.349947,-74.050557,2011-07-25,Deciduous,17-22 m
7608600602,46.346968,-74.047058,2011-07-25,Mixed,17-22 m
7608600701,46.366306,-73.865856,2011-09-07,Coniferous,4-7 m
7608600702,46.363185,-73.862664,2011-09-07,Coniferous,12-17 m
7608600801,46.36689,-73.967222,2011-09-07,Mixed,12-17 m
7608600901,46.400054,-74.283195,2011-07-22,Deciduous,>22 m
7608600902,46.398722,-74.288468,2011-07-22,Mixed,17-22 m
7608601001,46.416883,-73.466412,2011-06-17,Deciduous,7-12 m
7608601002,46.413014,-73.466518,2011-06-17,Deciduous,7-12 m
7608601101,46.417081,-73.533224,2011-08-09,Deciduous,17-22 m
7608601102,46.414021,-73.536657,2011-06-17,Mixed,7-12 m
7608601201,46.417106,-73.832477,2011-08-08,Mixed,12-17 m
7608601202,46.415682,-73.827239,2011-08-01,Mixed,7-12 m
7608601301,46.416915,-74.3327,2011-07-22,Coniferous,17-22 m
7608601302,46.419858,-74.336218,2011-07-22,Mixed,17-22 m
7608601401,46.433744,-73.583633,2011-07-23,Mixed,7-12 m
7608601402,46.437085,-73.580306,2011-07-23,Mixed,7-12 m
7608601501,46.433831,-74.21553,2011-08-07,Coniferous,17-22 m
7608601502,46.436685,-74.212327,2011-08-07,Mixed,17-22 m
7608601601,46.450392,-74.332885,2011-07-27,Mixed,12-17 m
7608601602,46.453447,-74.329664,2011-07-27,Deciduous,12-17 m
7608601701,46.466837,-73.433178,2011-07-27,Deciduous,17-22 m
7608601801,46.466613,-73.965184,2011-08-07,Mixed,12-17 m
7608601802,46.462779,-73.965321,2011-08-07,Deciduous,7-12 m
7608601901,46.466697,-74.082383,2011-08-07,Mixed,17-22 m
7608601902,46.463747,-74.078641,2011-08-07,Deciduous,17-22 m
7608602001,46.467142,-74.282216,2011-09-06,Mixed,12-17 m
7608602002,46.470014,-74.285786,2011-09-06,Deciduous,17-22 m
7608602101,46.483032,-74.033077,2011-07-24,Deciduous,>22 m
7608602102,46.479999,-74.02944,2011-07-24,Mixed,17-22 m
7608602201,46.500917,-73.450074,2011-07-11,Deciduous,>22 m
7608602202,46.504076,-73.453211,2011-07-11,Deciduous,17-22 m
7608602301,46.498819,-73.867044,2011-07-08,Mixed,12-17 m
7608602302,46.497659,-73.872364,2011-07-08,Coniferous,12-17 m
7608602401,46.499418,-73.897573,2011-07-08,Coniferous,12-17 m
7608602402,46.498246,-73.903414,2011-07-08,Deciduous,17-22 m
7608602501,46.499754,-73.981166,2011-07-30,Mixed,12-17 m
7608602502,46.498733,-73.975841,2011-07-30,Mixed,12-17 m
7608602601,46.498582,-74.032395,2011-07-24,Deciduous,>22 m
7608602602,46.49956,-74.027115,2011-07-24,Deciduous,>22 m
7608602701,46.500611,-74.214777,2011-08-06,Deciduous,>22 m
7608602702,46.499249,-74.20947,2011-08-06,Deciduous,>22 m
7608602801,46.499889,-74.246167,2011-08-06,Mixed,17-22 m
7608602802,46.501165,-74.240855,2011-08-06,Mixed,17-22 m
7608602901,46.51667,-74.214753,2011-08-06,Mixed,17-22 m
7608602902,46.518087,-74.219894,2011-08-06,Deciduous,17-22 m
7608603001,46.533313,-73.416606,2011-07-11,Coniferous,7-12 m
7608603002,46.529615,-73.41669,2011-07-11,Mixed,12-17 m
7608603101,46.533448,-74.199004,2011-07-25,Mixed,17-22 m
7608603102,46.536724,-74.195839,2011-07-25,Mixed,17-22 m
7608603201,46.550256,-73.483217,2011-08-08,Deciduous,>22 m
7608603202,46.554206,-73.483398,2011-08-08,Deciduous,17-22 m
7608603301,46.549896,-73.549723,2011-08-08,Coniferous,17-22 m
7608603302,46.548809,-73.544441,2011-08-08,Mixed,17-22 m
7608603402,46.54663,-73.896131,2011-07-07,Deciduous,7-12 m
7608603501,46.549554,-73.96541,2011-07-31,Deciduous,17-22 m
7608603502,46.545622,-73.965494,2011-07-31,Mixed,12-17 m
7608603601,46.566473,-73.71595,2011-10-05,Mixed,12-17 m
7608603602,46.569512,-73.712218,2011-08-08,Mixed,17-22 m
7608603701,46.567164,-74.116721,2011-07-25,Deciduous,17-22 m
7608603702,46.570304,-74.113417,2011-07-25,Deciduous,17-22 m
7608603801,46.600028,-73.60023,2011-07-12,Deciduous,12-17 m
7608603802,46.596796,-73.603369,2011-07-12,Deciduous,17-22 m
7608603901,46.599023,-73.734209,2011-07-11,Coniferous,4-7 m
7608603902,46.59519,-73.734244,2011-07-15,Mixed,12-17 m
7608604001,46.600279,-74.383277,2011-08-05,Mixed,12-17 m
7608604002,46.596332,-74.382939,2011-08-05,Coniferous,7-12 m
7608604101,46.616313,-73.966739,2011-07-31,Deciduous,17-22 m
7608604102,46.620235,-73.966759,2011-07-31,Deciduous,12-17 m
7608604201,46.619977,-74.162982,2009-06-04,Deciduous,12-17 m
7608604202,46.616711,-74.166128,2009-06-04,Deciduous,17-22 m
7608604401,46.666575,-73.565996,2010-10-22,Mixed,17-22 m
7608604402,46.670272,-73.566614,2010-10-22,Mixed,17-22 m
7608604501,46.666606,-73.799817,2011-07-22,Deciduous,17-22 m
7608604502,46.66342,-73.796506,2011-07-22,Mixed,17-22 m
7608604601,46.66687,-74.098905,2009-08-28,Mixed,17-22 m
7608604602,46.668311,-74.093523,2009-08-28,Mixed,12-17 m
7608604701,46.666942,-74.248724,2009-07-03,Deciduous,12-17 m
7608604801,46.666643,-74.398929,2009-06-05,Coniferous,12-17 m
7608604802,46.669568,-74.395318,2009-06-05,Coniferous,12-17 m
7608604902,46.680845,-73.663189,2011-07-30,Deciduous,7-12 m
7608605001,46.683664,-74.166192,2009-07-02,Mixed,17-22 m
7608605002,46.679721,-74.16664,2009-07-02,Mixed,7-12 m
7608605201,46.716953,-74.148655,2009-11-09,Deciduous,17-22 m
7608605202,46.720936,-74.14903,2009-11-09,Deciduous,17-22 m
7608605301,46.716847,-74.315641,2009-11-09,Mixed,12-17 m
7608605302,46.712659,-74.315016,2009-11-09,Mixed,17-22 m
7608605401,46.733609,-74.16525,2009-08-29,Mixed,4-7 m
7608605402,46.730426,-74.16194,2009-08-29,Mixed,7-12 m
7608605501,46.733338,-74.382320000000007,2009-06-08,Mixed,12-17 m
7608605502,46.732137,-74.377106,2009-07-05,Deciduous,17-22 m
7608605601,46.749356,-73.633384,2011-07-30,Coniferous,4-7 m
7608605602,46.752384,-73.636795,2011-07-30,Deciduous,12-17 m
7608605701,46.750759,-73.915189,2009-11-07,Mixed,7-12 m
7608605702,46.754224,-73.912232,2009-06-16,Mixed,7-12 m
7608605801,46.750109,-74.048244,2009-11-07,Mixed,17-22 m
7608605802,46.751285,-74.042955,2009-11-07,Coniferous,12-17 m
7608605901,46.749178,-74.332227,2009-06-23,Mixed,12-17 m
7608605902,46.750598,-74.337459,2009-06-23,Deciduous,17-22 m
7608606001,46.749903,-74.399383,2009-07-02,Mixed,12-17 m
7608606002,46.753872,-74.399175,2009-07-02,Mixed,17-22 m
7608606101,46.766837,-73.700671,2011-06-22,Deciduous,12-17 m
7608606102,46.770607,-73.700149,2011-06-22,Deciduous,17-22 m
7608606201,46.769438,-74.445758,2009-11-08,Mixed,7-12 m
7608606202,46.766414,-74.449149,2009-11-08,Mixed,7-12 m
7608606301,46.782557,-74.365955,2009-07-02,Deciduous,17-22 m
7608606302,46.786284,-74.3657,2009-07-02,Mixed,12-17 m
7608606401,46.800602,-73.666001,2011-10-05,Deciduous,7-12 m
7608606402,46.797548,-73.662677,2011-07-10,Deciduous,12-17 m
7608606501,46.801255,-74.082446,2009-07-03,Deciduous,17-22 m
7608606502,46.797911,-74.085554,2009-07-03,Deciduous,17-22 m
7608606601,46.816353,-73.931747,2009-08-29,Coniferous,7-12 m
7608606602,46.815267,-73.926235,2009-08-29,Deciduous,7-12 m
7608606701,46.833228,-74.131779,2009-11-07,Mixed,17-22 m
7608606702,46.83715,-74.131825,2009-06-09,Mixed,12-17 m
7608606801,46.849731,-73.732988,2009-06-07,Mixed,17-22 m
7608606802,46.852724,-73.729788,2009-06-07,Deciduous,7-12 m
7608606901,46.867058,-73.583031,2011-07-05,Deciduous,12-17 m
7608606902,46.865669,-73.588249,2011-07-11,Mixed,12-17 m
7608607001,46.86721,-73.666062,2010-10-28,Mixed,12-17 m
7608607002,46.870283,-73.662635,2010-10-28,Mixed,12-17 m
7608607101,46.86654,-73.915648,2009-06-07,Coniferous,7-12 m
7608607102,46.865435,-73.910301,2009-06-07,Coniferous,7-12 m
7608607301,46.866499,-73.998245,2009-08-28,Mixed,17-22 m
7608607302,46.863355,-73.994937,2009-08-28,Mixed,12-17 m
7608607401,46.866404,-74.214791,2009-07-04,Mixed,7-12 m
7608607402,46.863352,-74.217978,2009-07-04,Mixed,12-17 m
7608607501,46.866677,-74.315219,2009-06-24,Mixed,7-12 m
7608607502,46.865073,-74.320651,2009-06-24,Coniferous,7-12 m
7608607601,46.884234,-73.731707,2009-06-23,Mixed,7-12 m
7608607602,46.888157,-73.731659,2009-06-23,Coniferous,4-7 m
7608607701,46.883978,-73.847317,2009-07-07,Coniferous,7-12 m
7608607702,46.887648,-73.84759,2009-07-06,Mixed,7-12 m
7608607801,46.917213,-73.582018,2010-11-12,Mixed,17-22 m
7608607802,46.918476,-73.576834,2010-11-12,Coniferous,7-12 m
7608607901,46.916655,-73.66523,2009-11-05,Deciduous,17-22 m
7608607902,46.912876,-73.665638,2009-11-05,Deciduous,17-22 m
7608608001,46.917632,-73.950679,2009-11-06,Mixed,7-12 m
7608608101,46.916724,-73.998291,2009-07-06,Deciduous,7-12 m
7608608201,46.915316,-74.41571,2009-11-08,Mixed,12-17 m
7608608301,46.934064,-73.748838,2009-07-05,Mixed,12-17 m
7608608302,46.930385,-73.749031,2009-07-05,Mixed,4-7 m
7608608401,46.933461,-73.84895,2009-06-06,Mixed,4-7 m
7608608402,46.930459,-73.845293,2009-06-06,Mixed,12-17 m
7608608601,46.950088,-73.783069,2009-11-05,Deciduous,7-12 m
7608608602,46.951217,-73.777741,2009-11-05,Deciduous,7-12 m
7608608701,46.949801,-73.998939,2009-11-06,Deciduous,17-22 m
7608608702,46.950911,-74.004296,2009-11-06,Deciduous,17-22 m
7608608801,46.982897,-74.315604,2009-06-24,Mixed,17-22 m
7608608802,46.986676,-74.315464,2009-06-24,Deciduous,17-22 m
7608608901,46.98332,-74.565323,2007-08-29,Deciduous,17-22 m
7608609001,47.000914,-73.73183,2009-07-01,Mixed,4-7 m
7608609002,46.997844,-73.728858,2009-07-01,Mixed,17-22 m
7608609201,46.999907,-74.299228,2009-11-08,Mixed,17-22 m
7608609301,46.999846,-74.482809,2007-09-30,Coniferous,17-22 m
7608609302,46.996277,-74.485636,2007-09-30,Mixed,12-17 m
7608609401,47.000124,-74.549746,2007-08-28,Coniferous,17-22 m
7608609501,47.017173,-73.832921,2009-06-17,Coniferous,0-2 m
7608609502,47.018453,-73.83823,2009-06-17,Mixed,>22 m
7608609601,47.033128,-73.732588,2011-07-16,Coniferous,17-22 m
7608609602,47.032563,-73.727099,2011-07-16,Deciduous,>22 m
7608609701,47.033828,-74.465472,2007-08-28,Mixed,12-17 m
7608609702,47.030018,-74.466009,2007-08-28,Mixed,12-17 m
7608609801,47.050039,-73.864293,2009-11-06,Deciduous,>22 m
7608609802,47.046746,-73.867298,2009-11-06,Deciduous,17-22 m
7608609901,47.050472,-74.215128000000007,2009-07-01,Mixed,12-17 m
7608609902,47.053322,-74.218417,2009-07-01,Coniferous,17-22 m
7608610001,47.066867,-74.149478,2009-11-07,Coniferous,4-7 m
7608610002,47.067871,-74.143855,2009-11-07,Mixed,12-17 m
7608610101,47.083109,-74.249109,2009-06-21,Mixed,17-22 m
7608610102,47.080114,-74.253004,2009-06-21,Coniferous,17-22 m
7608610201,47.099784,-74.315358,2009-07-01,Coniferous,12-17 m
7608610202,47.099034,-74.32088,2009-07-01,Mixed,12-17 m
7608610301,47.116873,-73.866093,2009-08-28,Mixed,4-7 m
7608610302,47.113815,-73.863002,2009-08-28,Coniferous,2-4 m
7608800101,45.800291,-74.588281,2007-10-01,Deciduous,17-22 m
7608800102,45.80459,-74.587541,2007-10-01,Deciduous,7-12 m
7608800201,45.853705,-74.696019,2007-09-29,Deciduous,17-22 m
7608800202,45.858585,-74.694875,2007-09-29,Deciduous,>22 m
7608800301,45.884646,-74.696361,2007-10-02,Deciduous,17-22 m
7608800302,45.889451,-74.696297,2007-10-02,Mixed,>22 m
7608800401,46.0257,-74.726474,2007-10-02,Mixed,17-22 m
7608800402,46.021528000000004,-74.72531,2007-10-02,Deciduous,17-22 m
7608800501,46.083899,-74.742,2007-09-25,Deciduous,12-17 m
7608800601,46.12743,-74.755957,2007-09-18,Mixed,17-22 m
7608800602,46.131606,-74.752571,2007-09-18,Mixed,17-22 m
7608800702,46.142955,-74.783881,2007-09-19,Deciduous,17-22 m
7608800801,46.171329,-74.756749,2007-09-25,Deciduous,17-22 m
7608800802,46.172186,-74.762234,2007-09-25,Deciduous,17-22 m
7608800901,46.180325,-74.881639,2007-09-17,Mixed,17-22 m
7608800902,46.177646,-74.878489,2007-09-17,Deciduous,>22 m
7608801001,46.213628,-74.881333,2007-09-16,Coniferous,17-22 m
7608801002,46.217148,-74.88194,2007-09-16,Mixed,17-22 m
7608801101,46.235953,-74.882632,2007-09-16,Deciduous,17-22 m
7608801102,46.234424,-74.887728,2007-09-16,Deciduous,17-22 m
7608801201,46.301837,-74.491197,2011-09-06,Deciduous,17-22 m
7608801202,46.298365,-74.492134,2011-09-06,Coniferous,17-22 m
7608801301,46.299253,-74.72443,2007-09-19,Mixed,12-17 m
7608801302,46.29622,-74.727932,2007-09-14,Mixed,17-22 m
7608801401,46.322031,-74.633112,2011-08-07,Deciduous,>22 m
7608801402,46.325808,-74.633294,2011-08-07,Deciduous,>22 m
7608801501,46.366165,-74.472605,2011-07-27,Deciduous,17-22 m
7608801502,46.365085,-74.467283,2011-07-27,Coniferous,17-22 m
7608801601,46.400722,-74.449082,2011-09-06,Deciduous,17-22 m
7608801602,46.405167,-74.449133,2011-09-06,Mixed,17-22 m
7608801701,46.41103,-74.470918,2011-08-09,Deciduous,17-22 m
7608801702,46.407802,-74.473865,2011-08-09,Deciduous,17-22 m
7608801801,46.410977,-75.194767,2006-09-14,Deciduous,>22 m
7608801802,46.41126,-75.188842,2006-09-14,Deciduous,>22 m
7608801901,46.438853,-74.687757,2007-09-14,Deciduous,17-22 m
7608801902,46.437506,-74.68234,2007-09-14,Deciduous,17-22 m
7608802001,46.441582,-74.495199,2011-07-27,Deciduous,17-22 m
7608802002,46.446247,-74.495661,2011-07-27,Mixed,17-22 m
7608802101,46.454821,-74.786076,2007-09-05,Mixed,12-17 m
7608802102,46.451288,-74.782661,2007-09-05,Deciduous,17-22 m
7608802201,46.474165,-74.339863,2011-07-26,Deciduous,17-22 m
7608802202,46.478691,-74.339776,2011-07-26,Deciduous,17-22 m
7608802301,46.476193,-74.461606,2011-07-25,Coniferous,>22 m
7608802302,46.480529,-74.462698,2011-07-23,Coniferous,17-22 m
7608802401,46.465373,-74.721418,2007-09-12,Deciduous,>22 m
7608802402,46.468476,-74.724873,2007-09-12,Deciduous,>22 m
7608802501,46.527861,-74.355224,2011-08-05,Coniferous,17-22 m
7608802502,46.532304,-74.354303,2011-08-05,Coniferous,17-22 m
7608802601,46.52489,-74.461995,2011-07-23,Coniferous,17-22 m
7608802602,46.520335,-74.462254,2011-07-23,Coniferous,17-22 m
7608802701,46.525943,-74.541057,2011-08-05,Mixed,4-7 m
7608802702,46.524608,-74.534501,2011-08-05,Deciduous,17-22 m
7608802801,46.537482,-74.622293,2007-09-03,Deciduous,17-22 m
7608802802,46.54189,-74.621458,2007-10-14,Deciduous,17-22 m
7608802901,46.531303,-74.660909,2007-10-13,Coniferous,12-17 m
7608802902,46.530512,-74.666185,2007-10-13,Deciduous,>22 m
7608803002,46.553917,-74.322,2011-08-05,Deciduous,>22 m
7608803101,46.550612,-74.929334,2006-07-05,Deciduous,>22 m
7608803102,46.549446,-74.934755,2006-07-05,Mixed,17-22 m
7608803201,46.551894,-75.055296,2006-07-10,Deciduous,>22 m
7608803202,46.549224,-75.059018,2006-07-10,Deciduous,17-22 m
7608803301,46.573467,-74.741847,2006-09-13,Deciduous,17-22 m
7608803302,46.576402,-74.7383,2006-09-13,Deciduous,17-22 m
7608803401,46.585036,-74.993958,2006-07-25,Mixed,17-22 m
7608803402,46.583426,-74.989033,2006-07-25,Mixed,17-22 m
7608803501,46.59186,-74.479167,2011-08-06,Mixed,17-22 m
7608803502,46.595914,-74.475468,2011-08-06,Mixed,7-12 m
7608803601,46.595902,-74.914106,2006-07-08,Deciduous,17-22 m
7608803602,46.592874,-74.91746,2006-07-08,Deciduous,17-22 m
